sku,label,label_id,r_j,p_vigente,p_en_riesgo,p_obsoleto,label_pred,correct
153729684,VIGENTE,0,0.004806,0.991897,0.003296,0.004806,VIGENTE,1
v1|327220238511|0,VIGENTE,0,0.023757,0.961484,0.014759,0.023757,VIGENTE,1
152914020,EN_RIESGO,1,0.198981,0.152041,0.648977,0.198981,EN_RIESGO,1
v1|327018523485|0,OBSOLETO,2,0.07618,0.027574,0.896246,0.07618,EN_RIESGO,0
153982632,OBSOLETO,2,0.998481,0.000923,0.000595,0.998481,OBSOLETO,1
140685392,OBSOLETO,2,0.998715,0.000557,0.000728,0.998715,OBSOLETO,1
B0DZT6F4QZ,EN_RIESGO,1,0.20408,0.41384,0.38208,0.20408,VIGENTE,0
v1|397994928701|0,VIGENTE,0,0.000455,0.999236,0.000309,0.000455,VIGENTE,1
153727074,VIGENTE,0,0.014135,0.978051,0.007814,0.014135,VIGENTE,1
155296707,VIGENTE,0,0.000744,0.998728,0.000529,0.000744,VIGENTE,1
B09R619D1L,EN_RIESGO,1,0.314293,0.585579,0.100127,0.314293,VIGENTE,0
149072272,EN_RIESGO,1,0.997737,0.001435,0.000828,0.997737,OBSOLETO,0
148597886,VIGENTE,0,0.524508,0.462555,0.012937,0.524508,OBSOLETO,0
B0DM1R7KHZ,EN_RIESGO,1,0.218025,0.225166,0.55681,0.218025,EN_RIESGO,1
,EN_RIESGO,1,0.011216,0.00129,0.987494,0.011216,EN_RIESGO,1
20001239888,OBSOLETO,2,0.999997,2e-06,1e-06,0.999997,OBSOLETO,1
B0GBR9SHZB,EN_RIESGO,1,0.959242,0.025484,0.015274,0.959242,OBSOLETO,0
152843254,VIGENTE,0,0.001956,0.996736,0.001309,0.001956,VIGENTE,1
143360711,VIGENTE,0,0.141983,0.241683,0.616334,0.141983,EN_RIESGO,0
3256810440444003,OBSOLETO,2,0.349028,0.062668,0.588304,0.349028,EN_RIESGO,0
138182836,OBSOLETO,2,0.996387,0.001215,0.002398,0.996387,OBSOLETO,1
153268127,VIGENTE,0,0.016561,0.969861,0.013578,0.016561,VIGENTE,1
v1|236909224476|0,VIGENTE,0,0.001164,0.998004,0.000832,0.001164,VIGENTE,1
153226331,VIGENTE,0,0.006998,0.987384,0.005618,0.006998,VIGENTE,1
147763123,OBSOLETO,2,0.357653,0.203326,0.43902,0.357653,EN_RIESGO,0
v1|406965915539|0,VIGENTE,0,0.008385,0.981815,0.009801,0.008385,VIGENTE,1
B07HHLX1R8,OBSOLETO,2,0.935028,0.037664,0.027309,0.935028,OBSOLETO,1
146093296,VIGENTE,0,0.848225,0.1507,0.001075,0.848225,OBSOLETO,0
B0D3DV3H8L,EN_RIESGO,1,0.013414,0.006634,0.979952,0.013414,EN_RIESGO,1
153149201,EN_RIESGO,1,0.024032,0.002174,0.973793,0.024032,EN_RIESGO,1
v1|397980997045|0,VIGENTE,0,0.000807,0.998472,0.000721,0.000807,VIGENTE,1
v1|236902352099|0,EN_RIESGO,1,0.007883,0.00151,0.990608,0.007883,EN_RIESGO,1
154336369,OBSOLETO,2,0.999999,1e-06,0.0,0.999999,OBSOLETO,1
152843258,VIGENTE,0,0.000526,0.999123,0.000352,0.000526,VIGENTE,1
v1|397981253052|0,VIGENTE,0,0.002893,0.99418,0.002927,0.002893,VIGENTE,1
v1|236902352099|0,EN_RIESGO,1,0.007883,0.00151,0.990608,0.007883,EN_RIESGO,1
,OBSOLETO,2,0.789786,0.125228,0.084986,0.789786,OBSOLETO,1
152189903,VIGENTE,0,0.00643,0.98935,0.00422,0.00643,VIGENTE,1
v1|287358472855|0,EN_RIESGO,1,0.016082,0.001207,0.982711,0.016082,EN_RIESGO,1
v1|404550226839|0,VIGENTE,0,0.107401,0.782492,0.110107,0.107401,VIGENTE,1
144066293,OBSOLETO,2,0.999472,0.000268,0.00026,0.999472,OBSOLETO,1
v1|117028583027|0,EN_RIESGO,1,0.004483,0.000784,0.994733,0.004483,EN_RIESGO,1
144617716,VIGENTE,0,0.011133,0.979741,0.009127,0.011133,VIGENTE,1
150492600,OBSOLETO,2,0.9999,6.9e-05,3.2e-05,0.9999,OBSOLETO,1
v1|800336702684|0,EN_RIESGO,1,0.002743,0.000784,0.996473,0.002743,EN_RIESGO,1
143955599,EN_RIESGO,1,0.078882,0.040251,0.880867,0.078882,EN_RIESGO,1
v1|188258944183|0,OBSOLETO,2,0.322745,0.113964,0.563291,0.322745,EN_RIESGO,0
153728388,VIGENTE,0,0.000134,0.999783,8.4e-05,0.000134,VIGENTE,1
154336369,OBSOLETO,2,0.999997,2e-06,1e-06,0.999997,OBSOLETO,1
3256812189370611,OBSOLETO,2,0.07289,0.041244,0.885867,0.07289,EN_RIESGO,0
152455229,VIGENTE,0,0.001729,0.996977,0.001294,0.001729,VIGENTE,1
152376191,OBSOLETO,2,0.999997,2e-06,1e-06,0.999997,OBSOLETO,1
154329523,VIGENTE,0,0.005922,0.992951,0.001126,0.005922,VIGENTE,1
v1|236378889514|0,EN_RIESGO,1,0.009745,0.000544,0.989711,0.009745,EN_RIESGO,1
B0GTYWX418,VIGENTE,0,0.008835,0.988379,0.002786,0.008835,VIGENTE,1
v1|267721296186|0,VIGENTE,0,0.003218,0.993996,0.002786,0.003218,VIGENTE,1
v1|376431146703|0,VIGENTE,0,0.000857,0.998475,0.000668,0.000857,VIGENTE,1
155000811,VIGENTE,0,0.012495,0.978825,0.00868,0.012495,VIGENTE,1
153233355,VIGENTE,0,0.036234,0.941145,0.022621,0.036234,VIGENTE,1
,OBSOLETO,2,0.124602,0.768556,0.106843,0.124602,VIGENTE,0
,OBSOLETO,2,0.999756,0.000162,8.2e-05,0.999756,OBSOLETO,1
,EN_RIESGO,1,0.906156,0.040764,0.05308,0.906156,OBSOLETO,0
,OBSOLETO,2,0.999963,2.6e-05,1.1e-05,0.999963,OBSOLETO,1
115654210,OBSOLETO,2,0.999348,0.00037,0.000282,0.999348,OBSOLETO,1
3256808473832072,OBSOLETO,2,0.730964,0.078521,0.190516,0.730964,OBSOLETO,1
152914315,EN_RIESGO,1,0.703282,0.266272,0.030446,0.703282,OBSOLETO,0
20001240938,OBSOLETO,2,0.999999,1e-06,0.0,0.999999,OBSOLETO,1
145673336,OBSOLETO,2,0.994602,0.002735,0.002662,0.994602,OBSOLETO,1
B0DPY1CVK4,EN_RIESGO,1,0.024185,0.016835,0.95898,0.024185,EN_RIESGO,1
155403175,VIGENTE,0,0.015783,0.968244,0.015972,0.015783,VIGENTE,1
B07CRGC899,OBSOLETO,2,0.051717,0.023794,0.924489,0.051717,EN_RIESGO,0
v1|336130961309|0,VIGENTE,0,0.00033,0.999396,0.000275,0.00033,VIGENTE,1
v1|358706337454|0,VIGENTE,0,0.001235,0.997809,0.000956,0.001235,VIGENTE,1
,OBSOLETO,2,0.999981,9e-06,1e-05,0.999981,OBSOLETO,1
,OBSOLETO,2,0.021616,0.004359,0.974025,0.021616,EN_RIESGO,0
v1|317293118602|0,EN_RIESGO,1,0.01637,0.004108,0.979522,0.01637,EN_RIESGO,1
152455117,VIGENTE,0,0.003594,0.993932,0.002474,0.003594,VIGENTE,1
v1|306438353997|0,OBSOLETO,2,0.718449,0.078628,0.202924,0.718449,OBSOLETO,1
v1|407013454112|0,VIGENTE,0,0.060577,0.914331,0.025092,0.060577,VIGENTE,1
154588625,VIGENTE,0,0.1685,0.742652,0.088848,0.1685,VIGENTE,1
v1|197367028551|0,OBSOLETO,2,0.394371,0.129084,0.476544,0.394371,EN_RIESGO,0
147475216,EN_RIESGO,1,0.871017,0.075678,0.053305,0.871017,OBSOLETO,0
20001288831,OBSOLETO,2,0.432677,0.296681,0.270643,0.432677,OBSOLETO,1
152167842,OBSOLETO,2,0.98005,0.013814,0.006137,0.98005,OBSOLETO,1
140685392,OBSOLETO,2,0.998715,0.000557,0.000728,0.998715,OBSOLETO,1
v1|397833127346|0,OBSOLETO,2,0.757669,0.073106,0.169224,0.757669,OBSOLETO,1
151367828,EN_RIESGO,1,0.156494,0.089769,0.753737,0.156494,EN_RIESGO,1
B0BZ9T4KF6,EN_RIESGO,1,0.003569,0.000679,0.995753,0.003569,EN_RIESGO,1
143360707,VIGENTE,0,0.095092,0.601213,0.303695,0.095092,VIGENTE,1
152004567,VIGENTE,0,0.00032,0.999482,0.000198,0.00032,VIGENTE,1
149704230,OBSOLETO,2,0.998425,0.001021,0.000554,0.998425,OBSOLETO,1
v1|178275663275|0,VIGENTE,0,0.048998,0.89627,0.054733,0.048998,VIGENTE,1
,OBSOLETO,2,0.993677,0.003299,0.003024,0.993677,OBSOLETO,1
145798261,EN_RIESGO,1,0.265674,0.659807,0.074519,0.265674,VIGENTE,0
v1|388870031053|0,EN_RIESGO,1,0.004124,0.000261,0.995615,0.004124,EN_RIESGO,1
152836062,EN_RIESGO,1,0.999183,0.000511,0.000306,0.999183,OBSOLETO,0
,OBSOLETO,2,0.00468,0.000196,0.995124,0.00468,EN_RIESGO,0
,EN_RIESGO,1,0.011177,0.002603,0.98622,0.011177,EN_RIESGO,1
145491896,OBSOLETO,2,0.997252,0.001711,0.001037,0.997252,OBSOLETO,1
v1|406922329685|0,EN_RIESGO,1,0.002852,0.000344,0.996805,0.002852,EN_RIESGO,1
132450842,OBSOLETO,2,0.995676,0.002509,0.001815,0.995676,OBSOLETO,1
B0F9T7SHKP,EN_RIESGO,1,0.100706,0.851286,0.048009,0.100706,VIGENTE,0
153728733,VIGENTE,0,0.000118,0.999808,7.5e-05,0.000118,VIGENTE,1
v1|358091639697|0,EN_RIESGO,1,0.00267,9.4e-05,0.997236,0.00267,EN_RIESGO,1
152676132,VIGENTE,0,0.002132,0.996312,0.001556,0.002132,VIGENTE,1
154936161,OBSOLETO,2,0.994983,0.002869,0.002147,0.994983,OBSOLETO,1
155403213,VIGENTE,0,0.004351,0.991346,0.004304,0.004351,VIGENTE,1
133257372,EN_RIESGO,1,0.402544,0.38095,0.216506,0.402544,OBSOLETO,0
B0C69R19Y3,EN_RIESGO,1,0.786055,0.117934,0.09601,0.786055,OBSOLETO,0
v1|157832079765|0,OBSOLETO,2,0.72505,0.090633,0.184317,0.72505,OBSOLETO,1
155252274,VIGENTE,0,0.045465,0.938607,0.015927,0.045465,VIGENTE,1
,OBSOLETO,2,0.998339,0.000847,0.000813,0.998339,OBSOLETO,1
B07PBX9636,OBSOLETO,2,0.833695,0.067587,0.098719,0.833695,OBSOLETO,1
B0H5C92HGP,VIGENTE,0,0.009349,0.98449,0.006161,0.009349,VIGENTE,1
151431987,VIGENTE,0,0.002939,0.995401,0.00166,0.002939,VIGENTE,1
,EN_RIESGO,1,0.005771,0.001313,0.992916,0.005771,EN_RIESGO,1
,EN_RIESGO,1,0.028195,0.006875,0.96493,0.028195,EN_RIESGO,1
141104309,EN_RIESGO,1,0.016979,0.014642,0.968379,0.016979,EN_RIESGO,1
v1|398174209476|0,VIGENTE,0,0.001724,0.996908,0.001368,0.001724,VIGENTE,1
v1|287201886570|0,VIGENTE,0,0.007482,0.986475,0.006043,0.007482,VIGENTE,1
v1|236923000473|0,EN_RIESGO,1,0.002428,0.001424,0.996148,0.002428,EN_RIESGO,1
v1|204708136301|505336697165,OBSOLETO,2,0.023447,0.002716,0.973837,0.023447,EN_RIESGO,0
v1|254219753793|553607618438,OBSOLETO,2,0.011113,0.002362,0.986524,0.011113,EN_RIESGO,0
143360707,VIGENTE,0,0.141983,0.241683,0.616334,0.141983,EN_RIESGO,0
v1|317296074923|0,EN_RIESGO,1,0.00215,0.000575,0.997275,0.00215,EN_RIESGO,1
v1|204708136301|505336697165,OBSOLETO,2,0.040807,0.005328,0.953864,0.040807,EN_RIESGO,0
v1|168540587799|0,EN_RIESGO,1,0.000579,4.1e-05,0.99938,0.000579,EN_RIESGO,1
,OBSOLETO,2,0.996916,0.001473,0.00161,0.996916,OBSOLETO,1
139844319,OBSOLETO,2,0.862768,0.072812,0.06442,0.862768,OBSOLETO,1
153226331,VIGENTE,0,0.009236,0.983528,0.007235,0.009236,VIGENTE,1
v1|284338406755|0,OBSOLETO,2,0.911312,0.046123,0.042565,0.911312,OBSOLETO,1
,EN_RIESGO,1,0.004124,0.000261,0.995615,0.004124,EN_RIESGO,1
v1|147391813052|0,OBSOLETO,2,0.020376,0.007399,0.972225,0.020376,EN_RIESGO,0
148643058,VIGENTE,0,0.01661,0.970059,0.013331,0.01661,VIGENTE,1
155530506,OBSOLETO,2,0.708593,0.155559,0.135848,0.708593,OBSOLETO,1
v1|168523632737|0,VIGENTE,0,0.009137,0.981755,0.009108,0.009137,VIGENTE,1
v1|227415119277|0,OBSOLETO,2,0.805429,0.079702,0.114869,0.805429,OBSOLETO,1
,OBSOLETO,2,0.999999,1e-06,0.0,0.999999,OBSOLETO,1
154751672,EN_RIESGO,1,0.999609,0.000251,0.00014,0.999609,OBSOLETO,0
149134729,VIGENTE,0,0.061002,0.740155,0.198843,0.061002,VIGENTE,1
v1|395541967953|0,EN_RIESGO,1,0.019464,0.013408,0.967127,0.019464,EN_RIESGO,1
v1|136925164382|0,EN_RIESGO,1,0.001689,0.000229,0.998082,0.001689,EN_RIESGO,1
,OBSOLETO,2,0.999186,0.000435,0.000379,0.999186,OBSOLETO,1
v1|327259085725|0,EN_RIESGO,1,0.003161,0.000381,0.996458,0.003161,EN_RIESGO,1
20001240942,OBSOLETO,2,0.999998,1e-06,0.0,0.999998,OBSOLETO,1
B0BNQ2JZQJ,EN_RIESGO,1,0.084592,0.851518,0.06389,0.084592,VIGENTE,0
v1|236563285863|0,VIGENTE,0,0.134268,0.691383,0.174349,0.134268,VIGENTE,1
152148757,OBSOLETO,2,0.978889,0.011747,0.009364,0.978889,OBSOLETO,1
3256811514508504,OBSOLETO,2,0.997538,0.001454,0.001008,0.997538,OBSOLETO,1
152726515,OBSOLETO,2,0.920356,0.048772,0.030872,0.920356,OBSOLETO,1
B0FH6N7CCQ,EN_RIESGO,1,0.175312,0.55954,0.265149,0.175312,VIGENTE,0
153225450,VIGENTE,0,0.001942,0.996197,0.00186,0.001942,VIGENTE,1
v1|227324307541|0,EN_RIESGO,1,0.002093,0.000113,0.997794,0.002093,EN_RIESGO,1
B0DC8553XN,EN_RIESGO,1,0.009005,0.005341,0.985653,0.009005,EN_RIESGO,1
152117872,VIGENTE,0,0.000448,0.999261,0.000291,0.000448,VIGENTE,1
v1|157903432606|0,EN_RIESGO,1,0.008033,0.003468,0.988498,0.008033,EN_RIESGO,1
B0BDDZGLXL,EN_RIESGO,1,0.013101,0.005056,0.981843,0.013101,EN_RIESGO,1
146078834,EN_RIESGO,1,0.802353,0.102638,0.095008,0.802353,OBSOLETO,0
144601925,OBSOLETO,2,0.98999,0.002659,0.007351,0.98999,OBSOLETO,1
150536197,OBSOLETO,2,0.999995,4e-06,1e-06,0.999995,OBSOLETO,1
151431987,VIGENTE,0,0.012376,0.985196,0.002428,0.012376,VIGENTE,1
135576373,EN_RIESGO,1,0.984861,0.009569,0.00557,0.984861,OBSOLETO,0
2927432,OBSOLETO,2,0.09296,0.844612,0.062428,0.09296,VIGENTE,0
153233355,VIGENTE,0,0.009709,0.98418,0.006111,0.009709,VIGENTE,1
v1|136318517492|0,EN_RIESGO,1,0.002102,6.6e-05,0.997832,0.002102,EN_RIESGO,1
v1|406277067718|0,VIGENTE,0,0.028286,0.939852,0.031862,0.028286,VIGENTE,1
B07PND9T4F,OBSOLETO,2,0.987837,0.007116,0.005047,0.987837,OBSOLETO,1
B0GXKN6F68,EN_RIESGO,1,0.993182,0.004314,0.002505,0.993182,OBSOLETO,0
153491340,VIGENTE,0,0.002924,0.995031,0.002044,0.002924,VIGENTE,1
v1|127831476599|0,OBSOLETO,2,0.067866,0.039736,0.892398,0.067866,EN_RIESGO,0
153225765,VIGENTE,0,0.001639,0.99672,0.001641,0.001639,VIGENTE,1
v1|406965915539|0,VIGENTE,0,0.008385,0.981815,0.009801,0.008385,VIGENTE,1
155685236,VIGENTE,0,0.000662,0.999,0.000339,0.000662,VIGENTE,1
20001338323,VIGENTE,0,0.069994,0.89076,0.039246,0.069994,VIGENTE,1
143360626,VIGENTE,0,0.138098,0.481698,0.380204,0.138098,VIGENTE,1
154798950,VIGENTE,0,0.001414,0.997812,0.000774,0.001414,VIGENTE,1
v1|153469962880|453428440428,OBSOLETO,2,0.012382,0.003495,0.984123,0.012382,EN_RIESGO,0
v1|188281908882|0,EN_RIESGO,1,0.003578,0.001048,0.995374,0.003578,EN_RIESGO,1
B0DK3GG3TY,EN_RIESGO,1,0.927275,0.009798,0.062927,0.927275,OBSOLETO,0
3256806824156527,EN_RIESGO,1,0.083289,0.048744,0.867967,0.083289,EN_RIESGO,1
145610891,OBSOLETO,2,0.999901,6.9e-05,3.1e-05,0.999901,OBSOLETO,1
155162607,EN_RIESGO,1,0.066974,0.01106,0.921967,0.066974,EN_RIESGO,1
154977373,OBSOLETO,2,0.125369,0.015,0.859631,0.125369,EN_RIESGO,0
,EN_RIESGO,1,0.014217,0.001486,0.984297,0.014217,EN_RIESGO,1
v1|407008356059|0,EN_RIESGO,1,0.002713,0.000621,0.996666,0.002713,EN_RIESGO,1
v1|254224015967|553615546453,OBSOLETO,2,0.063289,0.034531,0.90218,0.063289,EN_RIESGO,0
117494917,EN_RIESGO,1,0.997094,0.001881,0.001025,0.997094,OBSOLETO,0
152843258,VIGENTE,0,0.000907,0.998395,0.000697,0.000907,VIGENTE,1
v1|398155656292|0,EN_RIESGO,1,0.007412,0.000915,0.991672,0.007412,EN_RIESGO,1
145673336,OBSOLETO,2,0.994602,0.002735,0.002662,0.994602,OBSOLETO,1
v1|406691091536|0,VIGENTE,0,0.015801,0.97025,0.013948,0.015801,VIGENTE,1
20001499542,VIGENTE,0,0.045991,0.926937,0.027072,0.045991,VIGENTE,1
3256808680711357,OBSOLETO,2,0.995427,0.002971,0.001602,0.995427,OBSOLETO,1
v1|327218823156|0,VIGENTE,0,0.040912,0.927857,0.031231,0.040912,VIGENTE,1
154898853,EN_RIESGO,1,0.009288,0.004242,0.986471,0.009288,EN_RIESGO,1
144742537,EN_RIESGO,1,0.018861,0.014528,0.966612,0.018861,EN_RIESGO,1
140157407,OBSOLETO,2,0.204178,0.728808,0.067014,0.204178,VIGENTE,0
20001190727,OBSOLETO,2,0.911379,0.057592,0.031029,0.911379,OBSOLETO,1
154964272,EN_RIESGO,1,0.242888,0.164466,0.592646,0.242888,EN_RIESGO,1
B0GJSFFLXZ,EN_RIESGO,1,0.872635,0.092693,0.034672,0.872635,OBSOLETO,0
154488493,EN_RIESGO,1,0.455634,0.409081,0.135286,0.455634,OBSOLETO,0
139486486,OBSOLETO,2,0.847924,0.089544,0.062532,0.847924,OBSOLETO,1
883834743,EN_RIESGO,1,0.007947,0.001284,0.990768,0.007947,EN_RIESGO,1
148262382,EN_RIESGO,1,0.504157,0.247248,0.248595,0.504157,OBSOLETO,0
v1|178275663275|0,VIGENTE,0,0.048998,0.89627,0.054733,0.048998,VIGENTE,1
v1|376431146703|0,VIGENTE,0,0.000857,0.998475,0.000668,0.000857,VIGENTE,1
B0DK3K2NXZ,EN_RIESGO,1,0.786186,0.02439,0.189424,0.786186,OBSOLETO,0
B0GK2R9YNN,VIGENTE,0,0.017556,0.96873,0.013714,0.017556,VIGENTE,1
v1|377012504805|0,VIGENTE,0,0.015128,0.973896,0.010976,0.015128,VIGENTE,1
B0DJQRM92S,EN_RIESGO,1,0.104714,0.86041,0.034876,0.104714,VIGENTE,0
,EN_RIESGO,1,0.007883,0.00151,0.990608,0.007883,EN_RIESGO,1
151841718,VIGENTE,0,0.000244,0.999596,0.00016,0.000244,VIGENTE,1
v1|267726198959|0,EN_RIESGO,1,0.015762,0.008624,0.975614,0.015762,EN_RIESGO,1
152880980,EN_RIESGO,1,0.957668,0.026073,0.016259,0.957668,OBSOLETO,0
154327401,VIGENTE,0,0.014294,0.97654,0.009166,0.014294,VIGENTE,1
,OBSOLETO,2,0.999808,6.1e-05,0.000131,0.999808,OBSOLETO,1
,OBSOLETO,2,0.020597,0.013145,0.966257,0.020597,EN_RIESGO,0
v1|397514742847|0,EN_RIESGO,1,0.007284,0.000443,0.992272,0.007284,EN_RIESGO,1
B0BNQ2JZQJ,EN_RIESGO,1,0.093091,0.848178,0.058732,0.093091,VIGENTE,0
151912308,EN_RIESGO,1,0.936502,0.035193,0.028305,0.936502,OBSOLETO,0
v1|146753130552|445373540695,OBSOLETO,2,0.036527,0.006214,0.957259,0.036527,EN_RIESGO,0
,EN_RIESGO,1,0.002595,0.000488,0.996917,0.002595,EN_RIESGO,1
v1|224404817504|523189980862,OBSOLETO,2,0.077045,0.045767,0.877188,0.077045,EN_RIESGO,0
,EN_RIESGO,1,0.003513,0.001471,0.995016,0.003513,EN_RIESGO,1
B0C58FVB9V,EN_RIESGO,1,0.399898,0.536302,0.063801,0.399898,VIGENTE,0
v1|298442658576|0,EN_RIESGO,1,0.009825,0.001897,0.988279,0.009825,EN_RIESGO,1
149703990,OBSOLETO,2,0.999952,3.5e-05,1.4e-05,0.999952,OBSOLETO,1
143684765,OBSOLETO,2,0.99999,7e-06,3e-06,0.99999,OBSOLETO,1
150685040,EN_RIESGO,1,0.020611,0.014666,0.964724,0.020611,EN_RIESGO,1
B0BRQSWSFQ,EN_RIESGO,1,0.010202,0.00636,0.983438,0.010202,EN_RIESGO,1
v1|335967998985|0,VIGENTE,0,0.001599,0.996907,0.001494,0.001599,VIGENTE,1
,OBSOLETO,2,0.986541,0.005594,0.007865,0.986541,OBSOLETO,1
v1|298420358719|0,EN_RIESGO,1,0.002604,0.000251,0.997145,0.002604,EN_RIESGO,1
3256811981747905,OBSOLETO,2,0.999036,0.000531,0.000433,0.999036,OBSOLETO,1
,OBSOLETO,2,0.0125,0.003443,0.984057,0.0125,EN_RIESGO,0
149109601,OBSOLETO,2,0.999947,3.6e-05,1.7e-05,0.999947,OBSOLETO,1
148258384,EN_RIESGO,1,0.488908,0.257445,0.253646,0.488908,OBSOLETO,0
v1|285220246804|0,EN_RIESGO,1,0.010734,0.005064,0.984202,0.010734,EN_RIESGO,1
B0DYMKRV1M,EN_RIESGO,1,0.927611,0.041606,0.030783,0.927611,OBSOLETO,0
3256807143908862,OBSOLETO,2,0.971534,0.01741,0.011056,0.971534,OBSOLETO,1
,EN_RIESGO,1,0.147277,0.030395,0.822328,0.147277,EN_RIESGO,1
v1|357672957795|0,VIGENTE,0,0.001725,0.996687,0.001588,0.001725,VIGENTE,1
v1|365747319924|0,EN_RIESGO,1,0.001381,0.00017,0.998449,0.001381,EN_RIESGO,1
,OBSOLETO,2,0.999055,0.000351,0.000593,0.999055,OBSOLETO,1
B07CRGC899,OBSOLETO,2,0.042978,0.019298,0.937724,0.042978,EN_RIESGO,0
,OBSOLETO,2,0.025262,0.010921,0.963817,0.025262,EN_RIESGO,0
B0DBR3DZWG,EN_RIESGO,1,0.926068,0.04068,0.033252,0.926068,OBSOLETO,0
133734241,EN_RIESGO,1,0.072521,0.039986,0.887492,0.072521,EN_RIESGO,1
152452915,VIGENTE,0,0.028531,0.951211,0.020258,0.028531,VIGENTE,1
B0H2RSD1SC,EN_RIESGO,1,0.043139,0.040767,0.916094,0.043139,EN_RIESGO,1
v1|127974672750|0,VIGENTE,0,2.6e-05,0.999957,1.8e-05,2.6e-05,VIGENTE,1
,OBSOLETO,2,0.99732,0.00174,0.00094,0.99732,OBSOLETO,1
152189965,VIGENTE,0,0.043653,0.917625,0.038722,0.043653,VIGENTE,1
B0C58FVB9V,EN_RIESGO,1,0.256083,0.598836,0.145081,0.256083,VIGENTE,0
B0BNQ1NXC3,EN_RIESGO,1,0.143626,0.303924,0.55245,0.143626,EN_RIESGO,1
B0DFPMS4FD,EN_RIESGO,1,0.003142,0.000422,0.996436,0.003142,EN_RIESGO,1
B0FK6FRRDC,VIGENTE,0,0.003318,0.993052,0.00363,0.003318,VIGENTE,1
146093296,VIGENTE,0,0.828751,0.169188,0.002061,0.828751,OBSOLETO,0
154141880,OBSOLETO,2,0.999671,0.000214,0.000115,0.999671,OBSOLETO,1
152116909,VIGENTE,0,0.003647,0.993806,0.002546,0.003647,VIGENTE,1
152843188,VIGENTE,0,0.002106,0.996665,0.001229,0.002106,VIGENTE,1
,OBSOLETO,2,0.187889,0.059994,0.752117,0.187889,EN_RIESGO,0
141978340,OBSOLETO,2,0.999765,9.7e-05,0.000139,0.999765,OBSOLETO,1
B0CR6W67B7,EN_RIESGO,1,0.261342,0.165771,0.572887,0.261342,EN_RIESGO,1
,OBSOLETO,2,0.928606,0.007793,0.063601,0.928606,OBSOLETO,1
145426203,EN_RIESGO,1,0.022052,0.013131,0.964817,0.022052,EN_RIESGO,1
155512015,OBSOLETO,2,0.973727,0.016871,0.009403,0.973727,OBSOLETO,1
154977671,VIGENTE,0,8.1e-05,0.999871,4.9e-05,8.1e-05,VIGENTE,1
v1|327253647822|0,EN_RIESGO,1,0.002375,0.001328,0.996297,0.002375,EN_RIESGO,1
,OBSOLETO,2,0.926399,0.033621,0.03998,0.926399,OBSOLETO,1
152116054,EN_RIESGO,1,0.873873,0.116715,0.009412,0.873873,OBSOLETO,0
,OBSOLETO,2,0.993747,0.003747,0.002506,0.993747,OBSOLETO,1
,OBSOLETO,2,0.394371,0.129084,0.476544,0.394371,EN_RIESGO,0
155252517,VIGENTE,0,0.001159,0.99823,0.000612,0.001159,VIGENTE,1
v1|286494829334|0,EN_RIESGO,1,0.002595,0.000488,0.996917,0.002595,EN_RIESGO,1
B07HHN6KBZ,OBSOLETO,2,0.974132,0.016371,0.009497,0.974132,OBSOLETO,1
155403213,VIGENTE,0,0.001587,0.997059,0.001354,0.001587,VIGENTE,1
153728733,VIGENTE,0,0.000402,0.999307,0.00029,0.000402,VIGENTE,1
152491439,EN_RIESGO,1,0.501956,0.224318,0.273726,0.501956,OBSOLETO,0
152190007,VIGENTE,0,0.519904,0.384962,0.095134,0.519904,OBSOLETO,0
,OBSOLETO,2,0.043705,0.017633,0.938662,0.043705,EN_RIESGO,0
144589080,OBSOLETO,2,0.981299,0.009882,0.008819,0.981299,OBSOLETO,1
151213087,OBSOLETO,2,0.972113,0.010751,0.017135,0.972113,OBSOLETO,1
146078834,EN_RIESGO,1,0.979869,0.013716,0.006415,0.979869,OBSOLETO,0
154951629,VIGENTE,0,0.643528,0.348173,0.008298,0.643528,OBSOLETO,0
v1|227415120461|0,OBSOLETO,2,0.103129,0.039505,0.857366,0.103129,EN_RIESGO,0
v1|267579943225|0,VIGENTE,0,0.014006,0.973962,0.012032,0.014006,VIGENTE,1
v1|287465336093|0,EN_RIESGO,1,0.002815,0.000583,0.996602,0.002815,EN_RIESGO,1
152452915,VIGENTE,0,0.004982,0.991775,0.003242,0.004982,VIGENTE,1
150156272,OBSOLETO,2,0.999994,4e-06,2e-06,0.999994,OBSOLETO,1
152083445,EN_RIESGO,1,0.141781,0.084958,0.773261,0.141781,EN_RIESGO,1
v1|406975505793|0,EN_RIESGO,1,0.001143,0.000137,0.99872,0.001143,EN_RIESGO,1
,EN_RIESGO,1,0.002205,0.000304,0.997491,0.002205,EN_RIESGO,1
,OBSOLETO,2,0.890497,0.036307,0.073196,0.890497,OBSOLETO,1
B07MMD4DDJ,OBSOLETO,2,0.015495,0.00575,0.978756,0.015495,EN_RIESGO,0
145814097,EN_RIESGO,1,0.891439,0.065745,0.042817,0.891439,OBSOLETO,0
135576373,EN_RIESGO,1,0.995059,0.003066,0.001875,0.995059,OBSOLETO,0
3256807267896628,OBSOLETO,2,0.999884,8e-05,3.6e-05,0.999884,OBSOLETO,1
152843250,VIGENTE,0,0.133257,0.856968,0.009775,0.133257,VIGENTE,1
151213087,OBSOLETO,2,0.96538,0.009216,0.025404,0.96538,OBSOLETO,1
