sku,texto,label,label_id,confianza,razon,title_repr,brand_repr,category_repr,n_obs,price_usd_mean,price_trend_pct,discount_mean,pct_used,main_source,sources
v1|377196997145|0,ASUS TUF Gaming B650E-PLUS WIFI AM5 ATX Motherboard DDR5 PCIe 5.0=READ= | precio bajando: 5.3% | observaciones: 10,VIGENTE,0,1.0,vigente,ASUS TUF Gaming B650E-PLUS WIFI AM5 ATX Motherboard DDR5 PCIe 5.0=READ=,,,10,52.08,-5.26,,0.0,ebay_usa,ebay_usa
v1|147433127702|0,"Corsair RM850x Shift ATX Power Supply, Fully-Modular, Black Brand New | condicion usado: 100% | observaciones: 7",OBSOLETO,2,0.5,obsoleto,"Corsair RM850x Shift ATX Power Supply, Fully-Modular, Black Brand New",,,7,150.0,0.0,,1.0,ebay_usa,ebay_usa
B0GRH8HZG5,"Phantom Gaming PC Desktop Computer, Intel Core Ultra 7 265K, GeForce RTX 5070 12GB, 64GB DDR5, 4TB SSD, Tower Fan Black, Windows 11 Home, RGB Lighting, WiFi, Ready to Use | categoria: CPU | observaciones: 6",VIGENTE,0,1.0,vigente,"Phantom Gaming PC Desktop Computer, Intel Core Ultra 7 265K, GeForce RTX 5070 12GB, 64GB DDR5, 4TB SSD, Tower Fan Black, Windows 11 Home, RGB Lighting, WiFi, Ready to Use",,CPU,6,3372.22,,,0.0,amazon_usa,amazon_usa
v1|117254190411|0,SK HYNIX 16GB PC4-2666V SO-DIMM Laptop Ram / Memory - HMA82GS6CJR8N - VK N0 AC | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,SK HYNIX 16GB PC4-2666V SO-DIMM Laptop Ram / Memory - HMA82GS6CJR8N - VK N0 AC,,,10,59.989999999999995,0.0,,1.0,ebay_usa,ebay_usa
v1|205879006706|0,AMD AsRock Radeon RX 9070 XT Taichi 16GB OC PCIE 5.0 2160P Gaming Graphics Card | observaciones: 10,VIGENTE,0,1.0,vigente,AMD AsRock Radeon RX 9070 XT Taichi 16GB OC PCIE 5.0 2160P Gaming Graphics Card,,,10,1250.0,0.0,,0.0,ebay_usa,ebay_usa
v1|366438261744|0,"NEWIntel Core i5-13600K Processor (5.1 GHz, 14-Cores, LGA 1700) - ‎BX8071513600K | observaciones: 10",EN_RIESGO,1,0.667,en_riesgo,"NEWIntel Core i5-13600K Processor (5.1 GHz, 14-Cores, LGA 1700) - ‎BX8071513600K",,,10,375.0,0.0,,0.0,ebay_usa,ebay_usa
v1|365704615198|0,"Acer Nitro 17 Gaming Laptop 17.3"" NVIDIA GeForce RTX 4060 | condicion usado: 100% | observaciones: 10",EN_RIESGO,1,0.667,en_riesgo_usado_protegido,"Acer Nitro 17 Gaming Laptop 17.3"" NVIDIA GeForce RTX 4060",,,10,1000.0,0.0,,1.0,ebay_usa,ebay_usa
v1|286990267425|0,ASUS Prime B650‑PLUS WiFi – AM5 ATX DDR5 – PCIe 5.0 – WiFi 6E Motherboard | observaciones: 10,VIGENTE,0,1.0,vigente,ASUS Prime B650‑PLUS WiFi – AM5 ATX DDR5 – PCIe 5.0 – WiFi 6E Motherboard,,,10,109.98999999999998,0.0,,0.0,ebay_usa,ebay_usa
v1|377272649569|0,Samsung 8GB DDR4-PC4-19200 (DDR4-2400) Non-ECC UDIMM RAM M378A1K43CB2-CRC | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Samsung 8GB DDR4-PC4-19200 (DDR4-2400) Non-ECC UDIMM RAM M378A1K43CB2-CRC,,,10,24.990000000000002,0.0,,1.0,ebay_usa,ebay_usa
v1|157883301384|0,"Dell S2721HGF 27"" Curved Gaming Monitor VA 144Hz 1ms FHD HDMI G-SYNC | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Dell S2721HGF 27"" Curved Gaming Monitor VA 144Hz 1ms FHD HDMI G-SYNC",,,10,159.49,0.0,,1.0,ebay_usa,ebay_usa
B0GHSVC2YS,"HP OMEN 45L Gaming Desktop, NVIDIA RTX 5070 12GB, Intel 20-Core Ultra 7 265KF, 16GB DDR5 RAM, 1TB NVME SSD, Windows 11 Pro, USB-C, Copilot, Liquid-Cooled AI Gaming PC w/Tempered Glass | precio bajando: 4.5% | categoria: CPU | observaciones: 3",VIGENTE,0,1.0,vigente,"HP OMEN 45L Gaming Desktop, NVIDIA RTX 5070 12GB, Intel 20-Core Ultra 7 265KF, 16GB DDR5 RAM, 1TB NVME SSD, Windows 11 Pro, USB-C, Copilot, Liquid-Cooled AI Gaming PC w/Tempered Glass",,CPU,3,1716.6566666666668,-4.52,,0.0,amazon_usa,amazon_usa
v1|197449002664|0,MSI - MAG X870E TOMAHAWK WIFI (Socket AM5) AMD X870 ATX DDR5 Wi-Fi 7 Motherbo... | observaciones: 10,VIGENTE,0,1.0,vigente,MSI - MAG X870E TOMAHAWK WIFI (Socket AM5) AMD X870 ATX DDR5 Wi-Fi 7 Motherbo...,,,10,289.98999999999995,0.0,,0.0,ebay_usa,ebay_usa
v1|398183390920|0,ASRock AMD Radeon RX 7700 XT Steel Legend 12GB OC Graphics Card White Used Japan | precio bajando: 5.0% | condicion usado: 100% | observaciones: 6,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,ASRock AMD Radeon RX 7700 XT Steel Legend 12GB OC Graphics Card White Used Japan,,,6,568.4,-5.0,,1.0,ebay_usa,ebay_usa
v1|127885526948|0,ASUS TUF Gaming X870-PLUS WiFi AMD AM5 X870 ATX Motherboard | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,ASUS TUF Gaming X870-PLUS WiFi AMD AM5 X870 ATX Motherboard,,,10,172.0,0.0,,1.0,ebay_usa,ebay_usa
v1|316662812244|0,"ASUS Prime Radeon™ RX 9070 XT OC Edition Graphics Card (PCIe 5.0, HDMI/DP 2.1, | observaciones: 10",VIGENTE,0,1.0,vigente,"ASUS Prime Radeon™ RX 9070 XT OC Edition Graphics Card (PCIe 5.0, HDMI/DP 2.1,",,,10,1200.0,0.0,,0.0,ebay_usa,ebay_usa
v1|377300257781|0,Palit GeForce RTX 4060 Ti StormX OC 8GB GDDR6 Graphics Card | condicion usado: 100% | observaciones: 7,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Palit GeForce RTX 4060 Ti StormX OC 8GB GDDR6 Graphics Card,,,7,320.0,0.0,,1.0,ebay_usa,ebay_usa
154329470,"Tarjeta de video GeForce RTX 5060 Ti EAGLE MAX OC 8G, 8 GB GDDR7, PCIe 5.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | observaciones: 4",VIGENTE,0,1.0,vigente,"Tarjeta de video GeForce RTX 5060 Ti EAGLE MAX OC 8G, 8 GB GDDR7, PCIe 5.0",GIGABYTE,tarjetas_video,4,802.615,-0.38,0.0,0.0,falabella_pe,falabella_pe
v1|156654275471|0,Asus ROG Swift PG27U 27'' Gaming Monitor Screen Light Projector Cover | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Asus ROG Swift PG27U 27'' Gaming Monitor Screen Light Projector Cover,,,10,9.989999999999998,0.0,,1.0,ebay_usa,ebay_usa
v1|406984896146|0,AMD Ryzen 5 7600X3D Box Only 📦 | condicion usado: 100% | observaciones: 8,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,AMD Ryzen 5 7600X3D Box Only 📦,,,8,15.0,0.0,,1.0,ebay_usa,ebay_usa
v1|278072007053|0,Asus TUF GAMING X870E-PLUS WIFI7 AM5 ATX AMD DDR5 Motherboard | observaciones: 10,VIGENTE,0,1.0,vigente,Asus TUF GAMING X870E-PLUS WIFI7 AM5 ATX AMD DDR5 Motherboard,,,10,108.0,0.0,,0.0,ebay_usa,ebay_usa
v1|157996882360|0,"Gigabyte Z790 EAGLE AX Intel 1700 Socket Motherboard, ATX | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Gigabyte Z790 EAGLE AX Intel 1700 Socket Motherboard, ATX",,,10,92.99,0.0,,1.0,ebay_usa,ebay_usa
154926209,Procesador Core i5-12600 3.7GHz 4.9GHz Turbo 20MB LGA 1700 | descuento promedio: 30.0% | marca: intel | categoria: CPU | observaciones: 8,EN_RIESGO,1,0.667,en_riesgo,Procesador Core i5-12600 3.7GHz 4.9GHz Turbo 20MB LGA 1700,INTEL,CPU,8,392.5,0.0,29.9625,0.0,falabella_pe,falabella_pe
155530125,Procesador Ryzen 5 5500 6 Nacleos 4.2GHz AM4 | marca: amd | categoria: PROCESADORES | observaciones: 12,EN_RIESGO,1,0.667,en_riesgo,Procesador Ryzen 5 5500 6 Nacleos 4.2GHz AM4,AMD,procesadores,12,170.334,-0.25,0.0,0.0,falabella_pe,falabella_pe
v1|167656974527|0,Asus Z170-E - Intel ATX - LGA1151 Motherboard - Barely Used - Original Packaging | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.833,obsoleto,Asus Z170-E - Intel ATX - LGA1151 Motherboard - Barely Used - Original Packaging,,,10,58.855,0.41,,1.0,ebay_usa,ebay_usa
151808583,Tarjeta de Video Mercury AMD Radeon RX9060 XT OC Gaming Edition 16GB GDDR6 PCIe 5.0 | marca: xfx | categoria: TARJETAS_VIDEO | observaciones: 13,VIGENTE,0,1.0,vigente,Tarjeta de Video Mercury AMD Radeon RX9060 XT OC Gaming Edition 16GB GDDR6 PCIe 5.0,XFX,tarjetas_video,13,850.0872727272726,0.14,0.0,0.0,falabella_pe,falabella_pe
v1|158067356943|0,"Keyboard Mechanical USB Wired Gaming 60%USB, 68 Keys White NPET K61 RGB Backlit | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Keyboard Mechanical USB Wired Gaming 60%USB, 68 Keys White NPET K61 RGB Backlit",,,10,8.999,0.0,,1.0,ebay_usa,ebay_usa
B07MMD4DDJ,Intel Core i7-7700 Desktop Processor 4 Cores up to 4.2 GHz LGA 1151 100/200 Series 65W (Renewed) | precio bajando: 4.5% | categoria: CPU | observaciones: 13,OBSOLETO,2,1.0,obsoleto,Intel Core i7-7700 Desktop Processor 4 Cores up to 4.2 GHz LGA 1151 100/200 Series 65W (Renewed),,CPU,13,61.299230769230775,-4.5,,0.0,amazon_usa,amazon_usa
152190015,"Computadora Enovu Ryzen 9 9950X3D 32GB 2TB SSD 27"" RTX 5090 32GB Windows 11 Pro | marca: amd | categoria: TARJETAS_VIDEO | observaciones: 3",VIGENTE,0,1.0,vigente,"Computadora Enovu Ryzen 9 9950X3D 32GB 2TB SSD 27"" RTX 5090 32GB Windows 11 Pro",AMD,tarjetas_video,3,13714.686666666666,-0.19,0.0,0.0,falabella_pe,falabella_pe
v1|158065505542|0,"MSI Optix MAG27CQ 27"" Curved Gaming Monitor 144Hz 1ms FHD HDMI DP | condicion usado: 100% | observaciones: 3",OBSOLETO,2,0.5,obsoleto,"MSI Optix MAG27CQ 27"" Curved Gaming Monitor 144Hz 1ms FHD HDMI DP",,,3,85.0,0.0,,1.0,ebay_usa,ebay_usa
v1|137396938832|0,*Damaged* GIGABYTE Z790 AORUS ELITE AX DDR5 LGA1700 WiFi 6E PCIe 5.0 ATX | observaciones: 10,VIGENTE,0,1.0,vigente,*Damaged* GIGABYTE Z790 AORUS ELITE AX DDR5 LGA1700 WiFi 6E PCIe 5.0 ATX,,,10,40.0,0.0,,0.0,ebay_usa,ebay_usa
v1|147384302794|0,SAMSUNG M393A4K40CB1-CRC4Q 32GB DDR4 RDIMM SERVER RAM 2400MHz ECC 2Rx4 PC4-2400T | precio bajando: 10.0% | condicion usado: 100% | observaciones: 5,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,SAMSUNG M393A4K40CB1-CRC4Q 32GB DDR4 RDIMM SERVER RAM 2400MHz ECC 2Rx4 PC4-2400T,,,5,97.99,-10.0,,1.0,ebay_usa,ebay_usa
v1|205995912181|0,ASUS PRIME X870-P WIFI-CSM Motherboard AMD X870 Ryzen AM5 ATX DDR5 192GB Wi-Fi 7 | observaciones: 10,VIGENTE,0,1.0,vigente,ASUS PRIME X870-P WIFI-CSM Motherboard AMD X870 Ryzen AM5 ATX DDR5 192GB Wi-Fi 7,,,10,399.9,0.0,,0.0,ebay_usa,ebay_usa
v1|257547167748|0,"""READ"" MSI MAG X870 TOMAHAWK WIFI AM5 DDR5 PCIe 5.0 ATX Motherboard | condicion usado: 100% | observaciones: 10",VIGENTE,0,1.0,vigente_usado_protegido,"""READ"" MSI MAG X870 TOMAHAWK WIFI AM5 DDR5 PCIe 5.0 ATX Motherboard",,,10,135.0,0.0,,1.0,ebay_usa,ebay_usa
152843188,"Tarjeta de video AORUS GeForce RTX 5070 MASTER 12G, 12 GB GDDR7, PCIe Gen 5.0 | precio subiendo: 8.0% | marca: gigabyte | categoria: TARJETAS_VIDEO | observaciones: 10",VIGENTE,0,1.0,vigente,"Tarjeta de video AORUS GeForce RTX 5070 MASTER 12G, 12 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,10,1837.3600000000001,8.02,0.0,0.0,falabella_pe,falabella_pe
v1|307066437949|0,GIGABYTE Z790 EAGLE AX ATX LGA1700 DDR5 PCIe 5.0 WiFi HDMI Motherboard | observaciones: 5,VIGENTE,0,1.0,vigente,GIGABYTE Z790 EAGLE AX ATX LGA1700 DDR5 PCIe 5.0 WiFi HDMI Motherboard,,,5,200.0,0.0,,0.0,ebay_usa,ebay_usa
155200961,Tarjeta De Video Proart Geforce Rtx 5090 Oc Edition 32Gb Gddr7 Pcie Gen 5.0 | marca: asus | categoria: TARJETAS_VIDEO | observaciones: 12,VIGENTE,0,1.0,vigente,Tarjeta De Video Proart Geforce Rtx 5090 Oc Edition 32Gb Gddr7 Pcie Gen 5.0,ASUS,tarjetas_video,12,9682.897,-0.16,0.0,0.0,falabella_pe,falabella_pe
v1|127912356460|0,SK HYNIX 8GB PC4-2400T Desktop Ram / Memory - HMA81GU6AFR8N - UH N0 AB | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,SK HYNIX 8GB PC4-2400T Desktop Ram / Memory - HMA81GU6AFR8N - UH N0 AB,,,10,34.99,0.0,,1.0,ebay_usa,ebay_usa
v1|147217776760|0,Corsair Vengeance DDR5 64 GB (2x 32GB) 4400 MHz | condicion usado: 100% | observaciones: 8,OBSOLETO,2,0.5,obsoleto,Corsair Vengeance DDR5 64 GB (2x 32GB) 4400 MHz,,,8,645.0,0.0,,1.0,ebay_usa,ebay_usa
v1|188605632654|0,"Intel Core i5-13600K Processor (5.1 GHz, 14-Cores, LGA 1700) - ‎BX8071513600K | condicion usado: 100% | observaciones: 8",EN_RIESGO,1,1.0,en_riesgo_usado_protegido,"Intel Core i5-13600K Processor (5.1 GHz, 14-Cores, LGA 1700) - ‎BX8071513600K",,,8,200.0,0.0,,1.0,ebay_usa,ebay_usa
v1|147425088865|0,"Lenovo Slim 7 14"" Touch Intel Core Ultra 7 155H 16GB 512GB 83D80000US PC1744554 | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Lenovo Slim 7 14"" Touch Intel Core Ultra 7 155H 16GB 512GB 83D80000US PC1744554",,,10,479.99699999999996,-0.0,,1.0,ebay_usa,ebay_usa
v1|156770610180|0,"Koorui 27E1QA 27” Inch VA Gaming Monitor, 1440p 144hz 1ms With Stand PS5 Xbox PC | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Koorui 27E1QA 27” Inch VA Gaming Monitor, 1440p 144hz 1ms With Stand PS5 Xbox PC",,,10,134.99,0.0,,1.0,ebay_usa,ebay_usa
v1|127947215375|0,PowerSpec PSX 850GFM 850W 80 Plus Gold Fully Modular ATX Power Supply PSU TESTED | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,PowerSpec PSX 850GFM 850W 80 Plus Gold Fully Modular ATX Power Supply PSU TESTED,,,10,84.99,0.0,,1.0,ebay_usa,ebay_usa
v1|287379765052|0,ASUS TUF F15 Gaming Laptop RTX 4060 i7-12700H 16GB 512GB SSD 15.6 144Hz | condicion usado: 100% | observaciones: 7,EN_RIESGO,1,1.0,en_riesgo_usado_protegido,ASUS TUF F15 Gaming Laptop RTX 4060 i7-12700H 16GB 512GB SSD 15.6 144Hz,,,7,1337.86,0.0,,1.0,ebay_usa,ebay_usa
v1|127812683846|0,"Samsung Odyssey G30A G3 27"" Gaming Monitor Black HDMI DisplayPort | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Samsung Odyssey G30A G3 27"" Gaming Monitor Black HDMI DisplayPort",,,10,179.99,0.0,,1.0,ebay_usa,ebay_usa
v1|406837962742|0,2X LOT - RAMAXEL 4GB PC4-2666V DESKTOP Ram Memory RMUA5120ME86H9F-2666 TOTAL 8GB | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,2X LOT - RAMAXEL 4GB PC4-2666V DESKTOP Ram Memory RMUA5120ME86H9F-2666 TOTAL 8GB,,,10,24.75,0.0,,1.0,ebay_usa,ebay_usa
v1|389727753369|0,ASUS TUF Gaming Z790-Plus WiFi LGA 1700 ATX Motherboard | precio bajando: 10.9% | condicion usado: 100% | observaciones: 9,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,ASUS TUF Gaming Z790-Plus WiFi LGA 1700 ATX Motherboard,,,9,100.65666666666667,-10.91,,1.0,ebay_usa,ebay_usa
v1|377269617872|0,(BROKEN) ASUS TUF Gaming Z790-PLUS WiFi ATX Motherboard LGA 1700 DDR5 PCIe 5.0 | precio bajando: 2.2% | observaciones: 10,VIGENTE,0,1.0,vigente,(BROKEN) ASUS TUF Gaming Z790-PLUS WiFi ATX Motherboard LGA 1700 DDR5 PCIe 5.0,,,10,37.193000000000005,-2.19,,0.0,ebay_usa,ebay_usa
v1|396212428650|0,CORSAIR RPS0124 RM850x Power Supply Unit Only | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,CORSAIR RPS0124 RM850x Power Supply Unit Only,,,10,99.95000000000002,0.0,,1.0,ebay_usa,ebay_usa
v1|198514150452|0,Phantom Gaming X870 Riptide WiFi 7 AMD Ryzen Socket AM5 ATX Motherboard DDR5 ... | observaciones: 3,VIGENTE,0,1.0,vigente,Phantom Gaming X870 Riptide WiFi 7 AMD Ryzen Socket AM5 ATX Motherboard DDR5 ...,,,3,268.36,0.0,,0.0,ebay_usa,ebay_usa
v1|267570073292|0,Gigabyte X870 GAMING X WiFi7 Motherboard AMD X870 AM5 DDR5 ATX  SATA3   M.2 | observaciones: 10,VIGENTE,0,1.0,vigente,Gigabyte X870 GAMING X WiFi7 Motherboard AMD X870 AM5 DDR5 ATX  SATA3   M.2,,,10,398.9,0.0,,0.0,ebay_usa,ebay_usa
v1|137527172386|0,Corsair RM850 850W 80 Plus Gold Fully Modular ATX PSU CP-9020196 Cables | condicion usado: 100% | observaciones: 4,OBSOLETO,2,0.5,obsoleto,Corsair RM850 850W 80 Plus Gold Fully Modular ATX PSU CP-9020196 Cables,,,4,77.37,0.0,,1.0,ebay_usa,ebay_usa
v1|137534647038|0,"BLACK - MSI PRO MP273L E14 27"" FHD 1920 X 1080 144HZ GAMING OFFICE MONITOR | condicion usado: 100% | observaciones: 3",OBSOLETO,2,0.5,obsoleto,"BLACK - MSI PRO MP273L E14 27"" FHD 1920 X 1080 144HZ GAMING OFFICE MONITOR",,,3,108.53000000000002,0.0,,1.0,ebay_usa,ebay_usa
v1|397978784702|0,8GB DDR4 2666 HMA81GU6JJR8N-VK SK Hynix 1Rx8 PC4-21300 DDR4-2666 Ram Memory | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,8GB DDR4 2666 HMA81GU6JJR8N-VK SK Hynix 1Rx8 PC4-21300 DDR4-2666 Ram Memory,,,10,25.99,0.0,,1.0,ebay_usa,ebay_usa
v1|127401206756|0,"ASUS PRIME B650-PLUS WIFI AMD ATX, DDR5, PCIe 5.0 | observaciones: 3",VIGENTE,0,1.0,vigente,"ASUS PRIME B650-PLUS WIFI AMD ATX, DDR5, PCIe 5.0",,,3,140.0,0.0,,0.0,ebay_usa,ebay_usa
v1|398101581467|0,"CORSAIR RM850x, ATX3.1, 850W, Cybenetics Gold, Fully Modular, Black | precio bajando: 10.0% | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"CORSAIR RM850x, ATX3.1, 850W, Cybenetics Gold, Fully Modular, Black",,,10,170.353,-10.04,,1.0,ebay_usa,ebay_usa
v1|197812709247|0,GIGABYTE - X870E AORUS ELITE WIFI7 (Socket AM5)AMD X870E ATX DDR5 Wi-Fi 7 Mot... | observaciones: 8,VIGENTE,0,1.0,vigente,GIGABYTE - X870E AORUS ELITE WIFI7 (Socket AM5)AMD X870E ATX DDR5 Wi-Fi 7 Mot...,,,8,279.99,0.0,,0.0,ebay_usa,ebay_usa
v1|306834603853|0,"MSI MAG X870E GAMING MAX WIFI, DDR5, PCIe 5.0 x16, Wi-Fi 7, USB 3.2 Gen 2, ATX | observaciones: 10",VIGENTE,0,1.0,vigente,"MSI MAG X870E GAMING MAX WIFI, DDR5, PCIe 5.0 x16, Wi-Fi 7, USB 3.2 Gen 2, ATX",,,10,234.98999999999995,0.0,,0.0,ebay_usa,ebay_usa
v1|137406070416|0,"LG UltraGear 27GN800-B 27"" QHD Gaming Monitor 144Hz 1440p 1ms IPS G-Sync | precio bajando: 35.0% | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.833,obsoleto,"LG UltraGear 27GN800-B 27"" QHD Gaming Monitor 144Hz 1440p 1ms IPS G-Sync",,,10,134.978,-35.0,,1.0,ebay_usa,ebay_usa
v1|366480929191|0,MTA8ATF1G64AZ-3G2J1 Micron 8GB DDR4 Non ECC PC4-25600 3200MHz 1Rx8 Desktop RAM | condicion usado: 100% | observaciones: 5,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,MTA8ATF1G64AZ-3G2J1 Micron 8GB DDR4 Non ECC PC4-25600 3200MHz 1Rx8 Desktop RAM,,,5,29.9,0.0,,1.0,ebay_usa,ebay_usa
v1|127355759744|0,AJAZZ Cyborg Soldier Professional 3 LED Mechanical Gaming Keyboard | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,AJAZZ Cyborg Soldier Professional 3 LED Mechanical Gaming Keyboard,,,10,19.949999999999996,0.0,,1.0,ebay_usa,ebay_usa
v1|157984954947|0,NZXT C850  PA-8G1B 850 Watt PSU - 80+ Gold Certified | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,NZXT C850  PA-8G1B 850 Watt PSU - 80+ Gold Certified,,,10,45.0,0.0,,1.0,ebay_usa,ebay_usa
v1|398178391441|0,Samsung 32GB DDR5 SO-DIMM PC5-4800B 262-Pin Non-ECC RAM M425R4GA3BB0 | condicion usado: 100% | observaciones: 5,OBSOLETO,2,0.5,obsoleto,Samsung 32GB DDR5 SO-DIMM PC5-4800B 262-Pin Non-ECC RAM M425R4GA3BB0,,,5,250.0,0.0,,1.0,ebay_usa,ebay_usa
v1|264971612591|0,4gb Adata XPG 9-9-9-24 DDR3 1600 1.5v FAST!!!! | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.833,obsoleto,4gb Adata XPG 9-9-9-24 DDR3 1600 1.5v FAST!!!!,,,10,19.69,0.0,,1.0,ebay_usa,ebay_usa
v1|377316554976|645665105860,FURY IMPACT DDR4 RAM 8GB 16GB 32GB 64GB 2133 2400 2666 3200 SODIMM Laptop Memory | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,FURY IMPACT DDR4 RAM 8GB 16GB 32GB 64GB 2133 2400 2666 3200 SODIMM Laptop Memory,,,10,84.99,0.0,,1.0,ebay_usa,ebay_usa
v1|397682449549|0,SRN3X Intel Core i7-14700K 20-Core 2.50GHz 33MB 125W 16.0GT/s LGA1700 Processor | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,1.0,en_riesgo_usado_protegido,SRN3X Intel Core i7-14700K 20-Core 2.50GHz 33MB 125W 16.0GT/s LGA1700 Processor,,,10,545.0,0.0,,1.0,ebay_usa,ebay_usa
v1|206315092619|0,GIGABYTE - X870 AORUS ELITE WIFI7 ICE (Socket AM5) AMD X870 ATX DDR5 Wi-Fi 7 ... | observaciones: 8,VIGENTE,0,1.0,vigente,GIGABYTE - X870 AORUS ELITE WIFI7 ICE (Socket AM5) AMD X870 ATX DDR5 Wi-Fi 7 ...,,,8,239.99,0.0,,0.0,ebay_usa,ebay_usa
152435907,PLACA MADRE ROG STRIX B650E-F GAMING WIFI SOCKET AM5 DDR5 PCIE 5.0 M.2 NVME WIFI 6E 2.5GBE PN ROG STRIX B650E-F GAMING WIFI | marca: asus | categoria: MOTHERBOARD | observaciones: 8,VIGENTE,0,1.0,vigente,PLACA MADRE ROG STRIX B650E-F GAMING WIFI SOCKET AM5 DDR5 PCIE 5.0 M.2 NVME WIFI 6E 2.5GBE PN ROG STRIX B650E-F GAMING WIFI,ASUS,MOTHERBOARD,8,415.57875,0.0,,0.0,falabella_pe,falabella_pe
v1|158067297290|0,Apevia 850W Prestige Power ATX-PR850W 80 Plus Gold 850W Non Modular Power Supply | precio bajando: 20.0% | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Apevia 850W Prestige Power ATX-PR850W 80 Plus Gold 850W Non Modular Power Supply,,,10,43.99,-20.0,,1.0,ebay_usa,ebay_usa
154327944,"Tarjeta de video AORUS GeForce RTX 5070 MASTER 12G, 12 GB GDDR7, PCIe Gen 5.0 | precio bajando: 4.2% | marca: gigabyte | categoria: TARJETAS_VIDEO | observaciones: 9",VIGENTE,0,1.0,vigente,"Tarjeta de video AORUS GeForce RTX 5070 MASTER 12G, 12 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,9,1442.462857142857,-4.17,0.0,0.0,falabella_pe,falabella_pe
v1|147367364095|0,Gigabyte Z790 Aorus Master Intel Motherboard PC1723094 | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,Gigabyte Z790 Aorus Master Intel Motherboard PC1723094,,,3,259.99333333333334,-40.0,,1.0,ebay_usa,ebay_usa
v1|198483595111|0,Samsung M378A1K43CB2-CRC 8GB DDR4-2400 PC4-19200U UDIMM Desktop RAM Memory | precio bajando: 13.1% | condicion usado: 100% | observaciones: 3,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,Samsung M378A1K43CB2-CRC 8GB DDR4-2400 PC4-19200U UDIMM Desktop RAM Memory,,,3,20.99,-13.05,,1.0,ebay_usa,ebay_usa
v1|147450098086|0,Micron MTA8ATF2G64HZ-3G2F1 32GB (2x16GB) DDR4 PC4-3200AA SO-DIMM | precio bajando: 9.1% | condicion usado: 100% | observaciones: 3,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,Micron MTA8ATF2G64HZ-3G2F1 32GB (2x16GB) DDR4 PC4-3200AA SO-DIMM,,,3,103.33333333333333,-9.09,,1.0,ebay_usa,ebay_usa
v1|398189689439|0,G.SKILL Ripjaws 4 32GB 4x8GB RAM DDR4-2400 PC4-19200 CL15 F4-2400C15Q-32GRR | condicion usado: 100% | observaciones: 5,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,G.SKILL Ripjaws 4 32GB 4x8GB RAM DDR4-2400 PC4-19200 CL15 F4-2400C15Q-32GRR,,,5,109.98999999999998,0.0,,1.0,ebay_usa,ebay_usa
