texto,label,label_id,confianza,title,brand,category,source,price_usd,sku,vector_idx
Intel Xeon 2680 V4 E5-2680V4 Used CPU 2.4 GHz fourteen cores 35M 120W 14nm LGA 2011-3 | categoria: CPU | fuente: aliexpress | precio: 24.2 USD,OBSOLETO,2,0.667,Intel Xeon 2680 V4 E5-2680V4 Used CPU 2.4 GHz fourteen cores 35M 120W 14nm LGA 2011-3,,CPU,aliexpress,24.19,3256808219970860,2511
"GIGABYTE X870 AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0 | fuente: ebay_usa | precio: 313.5 USD",VIGENTE,0,1.0,"GIGABYTE X870 AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0",,,ebay_usa,313.54,v1|357672957795|0,2512
Intel Core i5-13600K Raptor Lake 14-Core 6P+8E 3.5 GHz LGA 1700 125W Processor | fuente: ebay_usa | precio: 200.0 USD,EN_RIESGO,1,0.667,Intel Core i5-13600K Raptor Lake 14-Core 6P+8E 3.5 GHz LGA 1700 125W Processor,,,ebay_usa,200.0,v1|127927567288|0,2513
"Computadora Enovu Ryzen 7 8700F 16GB 1TB SSD 32"" RTX 5050 8GB Windows 11 Pro | marca: amd | categoria: PROCESADORES | fuente: falabella_pe | precio: 2590.9 USD",VIGENTE,0,1.0,"Computadora Enovu Ryzen 7 8700F 16GB 1TB SSD 32"" RTX 5050 8GB Windows 11 Pro",AMD,procesadores,falabella_pe,2590.9,152189965,2514
AMD RADEON R938G2401U2S 8GB DDR3 PC3-2400 1.6v | fuente: ebay_usa | precio: 30.0 USD,OBSOLETO,2,0.667,AMD RADEON R938G2401U2S 8GB DDR3 PC3-2400 1.6v,,,ebay_usa,30.0,v1|327018523485|0,2515
Computadora Intel Core Ultra 5 225F 16GB DDR5 500GB RTX 5050 Windows 11 Pro | marca: teros | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 2013.0 USD,VIGENTE,0,1.0,Computadora Intel Core Ultra 5 225F 16GB DDR5 500GB RTX 5050 Windows 11 Pro,Teros,computadoras,falabella_pe,2012.95,152966565,2516
Kingchuxing 2TB M.2 SSD NVMe 2280 PCIe 4.0 5000MB/S Internal Solid State Drive | fuente: ebay_usa | precio: 170.0 USD,EN_RIESGO,1,0.667,Kingchuxing 2TB M.2 SSD NVMe 2280 PCIe 4.0 5000MB/S Internal Solid State Drive,,,ebay_usa,169.99,,2517
Disco SSD 1TB NV3 NVMe PCIe 4.0 de 6000Mb/s | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 294.0 USD,EN_RIESGO,1,0.667,Disco SSD 1TB NV3 NVMe PCIe 4.0 de 6000Mb/s,KINGSTON,discos_ssd,falabella_pe,294.04,140825884,2518
ASUS ROG Strix G16 16 i7-13650HX RTX 4060 16GB 512GB Gaming Laptop | fuente: ebay_usa | precio: 950.0 USD,EN_RIESGO,1,0.667,ASUS ROG Strix G16 16 i7-13650HX RTX 4060 16GB 512GB Gaming Laptop,,,ebay_usa,950.0,,2519
"Acer ED273 27” Curved Monitor, 144hz, 1920x1080, Black, Used no box | fuente: ebay_usa | precio: 180.0 USD",OBSOLETO,2,0.333,"Acer ED273 27” Curved Monitor, 144hz, 1920x1080, Black, Used no box",,,ebay_usa,180.0,,2520
"Acer Nitro XV272U F3 27"" 1440p 300Hz IPS Gaming Monitor - Refurbished | fuente: ebay_usa | precio: 176.7 USD",OBSOLETO,2,0.333,"Acer Nitro XV272U F3 27"" 1440p 300Hz IPS Gaming Monitor - Refurbished",,,ebay_usa,176.69,,2521
MSI GeForce RTX 4060Ti VENTUS 2X BLACK 8G OC Graphic Card - USED | fuente: ebay_usa | precio: 305.0 USD,OBSOLETO,2,0.333,MSI GeForce RTX 4060Ti VENTUS 2X BLACK 8G OC Graphic Card - USED,,,ebay_usa,304.99,,2522
"MSI Cyborg 15 A12VF Gaming Laptop–i7-12650H, RTX 4060, 64GB DDR5, 2TB SSD, 144Hz | fuente: ebay_usa | precio: 965.0 USD",EN_RIESGO,1,0.667,"MSI Cyborg 15 A12VF Gaming Laptop–i7-12650H, RTX 4060, 64GB DDR5, 2TB SSD, 144Hz",,,ebay_usa,965.0,v1|298449116434|0,2523
CMZ8GX3M2A1600C9 Corsair Vengeance 4GB PC3-12800 DDR3-1600MHz Desktop Memory | fuente: ebay_usa | precio: 12.9 USD,OBSOLETO,2,0.667,CMZ8GX3M2A1600C9 Corsair Vengeance 4GB PC3-12800 DDR3-1600MHz Desktop Memory,,,ebay_usa,12.88,v1|227415120461|0,2524
INTEL Core i5 7400 3.0GHz Quad-Core Quad-Thread CPU Processor 6M 65W LGA 1151 | categoria: CPU | fuente: aliexpress | precio: 29.3 USD,OBSOLETO,2,0.333,INTEL Core i5 7400 3.0GHz Quad-Core Quad-Thread CPU Processor 6M 65W LGA 1151,,CPU,aliexpress,29.31,3256803270198177,2525
UNIDAD EN ESTADO SOLIDO KC3000 1TB M.2 2280 PCIE 4.0 NVME SSD SKC3000S-1024G | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 556.0 USD,EN_RIESGO,1,0.667,UNIDAD EN ESTADO SOLIDO KC3000 1TB M.2 2280 PCIE 4.0 NVME SSD SKC3000S-1024G,KINGSTON,discos_ssd,falabella_pe,556.0,153738968,2526
CPU Core I9 14900K 32GB DDR5 1TB RTX5070 12GB INGE | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 5347.8 USD,VIGENTE,0,1.0,CPU Core I9 14900K 32GB DDR5 1TB RTX5070 12GB INGE,INTEL,computadoras,falabella_pe,5347.76,148635380,2527
MEMORIA RAM DIMM 16GB DDR3 1866MHZ PC3-14900R P-N 708641-B21 | marca: hp | categoria: MEMORIAS_RAM | fuente: falabella_pe | precio: 150.7 USD,OBSOLETO,2,0.667,MEMORIA RAM DIMM 16GB DDR3 1866MHZ PC3-14900R P-N 708641-B21,HP,memorias_ram,falabella_pe,150.7,152148757,2528
Computadora Gamer Pro 5 7600X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB | marca: ryzen | categoria: PROCESADORES | fuente: falabella_pe | precio: 2060.3 USD,VIGENTE,0,1.0,Computadora Gamer Pro 5 7600X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,falabella_pe,2060.34,144296282,2529
ASRock X870 ATX Motherboard AMD Socket AM5 DDR5 PCIe 5.0 HDMI RAID for Ryzen New | fuente: ebay_usa | precio: 379.0 USD,VIGENTE,0,1.0,ASRock X870 ATX Motherboard AMD Socket AM5 DDR5 PCIe 5.0 HDMI RAID for Ryzen New,,,ebay_usa,378.99,v1|206381280185|0,2530
New 5xESD DIMM RAM Memory Trays with Lid /Fits 50pcs DDR/DDR2/DDR3/DDR4 Desktop | fuente: ebay_usa | precio: 32.0 USD,OBSOLETO,2,0.667,New 5xESD DIMM RAM Memory Trays with Lid /Fits 50pcs DDR/DDR2/DDR3/DDR4 Desktop,,,ebay_usa,32.03,v1|157832079765|0,2531
UNIDAD EN ESTADO SOLIDO WD GREEN SN350 2TB M.2 2280 PCIE 3.0 X4 NVME SSD WDS200T3G0C | marca: western digital | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 547.2 USD,EN_RIESGO,1,0.667,UNIDAD EN ESTADO SOLIDO WD GREEN SN350 2TB M.2 2280 PCIE 3.0 X4 NVME SSD WDS200T3G0C,WESTERN DIGITAL,discos_ssd,falabella_pe,547.17,152914315,2532
"Pulse Gaming Desktop, Intel Core Ultra 7 265K, GeForce RTX 5060 TI 16GB, 16GB DDR5, 2TB SSD, Tower Fan Black Cooler, Windows 11 Home, RGB Lighting, Ready to Use | categoria: CPU | fuente: amazon_usa | precio: 2619.0 USD",VIGENTE,0,1.0,"Pulse Gaming Desktop, Intel Core Ultra 7 265K, GeForce RTX 5060 TI 16GB, 16GB DDR5, 2TB SSD, Tower Fan Black Cooler, Windows 11 Home, RGB Lighting, Ready to Use",,CPU,amazon_usa,2619.0,B0GN9LMSMY,2533
PC Gamer Pro XTREME 5 9600X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB | marca: ryzen | categoria: PROCESADORES | fuente: falabella_pe,VIGENTE,0,1.0,PC Gamer Pro XTREME 5 9600X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,falabella_pe,,153226538,2534
Disco Solido SSD MP600 Force Series 500GB M2 2280 NVMe PCIe 4.0 Lectura 4950MB/s | marca: corsair | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 205.7 USD,EN_RIESGO,1,0.667,Disco Solido SSD MP600 Force Series 500GB M2 2280 NVMe PCIe 4.0 Lectura 4950MB/s,CORSAIR,discos_ssd,falabella_pe,205.74,152558500,2535
Intel Core i5-14400F 6 Core 12 Thread 2.5GHz 65W 20MB Cache 10nm Raptor Lake Refresh DDR5-4800 / DDR4-3200 MHz SRQ3G LGA1700 | categoria: CPU | fuente: aliexpress | precio: 200.1 USD,EN_RIESGO,1,1.0,Intel Core i5-14400F 6 Core 12 Thread 2.5GHz 65W 20MB Cache 10nm Raptor Lake Refresh DDR5-4800 / DDR4-3200 MHz SRQ3G LGA1700,,CPU,aliexpress,200.12,3256811705637287,2536
"MSI G272 27"" 1920x1080 144Hz 1ms G-Sync IPS LED Monitor Certified Refurbished | fuente: ebay_usa | precio: 480.0 USD",OBSOLETO,2,0.333,"MSI G272 27"" 1920x1080 144Hz 1ms G-Sync IPS LED Monitor Certified Refurbished",,,ebay_usa,479.98,,2537
"ASUS MG278Q 27"" QHD 2560X1440 144HZ 1MS FREESYNC GAMING MONITOR - USED | fuente: ebay_usa | precio: 145.2 USD",OBSOLETO,2,0.333,"ASUS MG278Q 27"" QHD 2560X1440 144HZ 1MS FREESYNC GAMING MONITOR - USED",,,ebay_usa,145.21,,2538
"Vansuny 2TB NVMe M.2 SSD,M2 2280 PCIe 4.0 Internal Solid State Drive,Read Up to 7300MB/s with Heatsink and Screwdrivers for PS5 Consoles PC Gaming Design | categoria: SSD | fuente: amazon_usa | precio: 262.2 USD",EN_RIESGO,1,0.667,"Vansuny 2TB NVMe M.2 SSD,M2 2280 PCIe 4.0 Internal Solid State Drive,Read Up to 7300MB/s with Heatsink and Screwdrivers for PS5 Consoles PC Gaming Design",,SSD,amazon_usa,262.19,B0F18WJSX8,2539
"Laptop Gamer Nitro Lite Intel Core I5-13420H RTX 4050 16 GB RAM 512 GB SSD 16"" Wuxga 165Hz Nvidia Geforce | marca: acer | categoria: LAPTOPS | fuente: falabella_pe",EN_RIESGO,1,0.667,"Laptop Gamer Nitro Lite Intel Core I5-13420H RTX 4050 16 GB RAM 512 GB SSD 16"" Wuxga 165Hz Nvidia Geforce",ACER,laptops,falabella_pe,,883834751,2540
MEMORIA RAM DIMM 16GB DDR3 1866MHZ PC3-14900R P-N 708641-B21 | marca: hp | categoria: RAM | fuente: falabella,OBSOLETO,2,0.667,MEMORIA RAM DIMM 16GB DDR3 1866MHZ PC3-14900R P-N 708641-B21,HP,RAM,falabella,,,2541
Tarjeta de video GeForce RTX 5080 GAMING OC 16G 16 GB GDDR7 PCIe Gen 5 0 | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 2800.3 USD,VIGENTE,0,1.0,Tarjeta de video GeForce RTX 5080 GAMING OC 16G 16 GB GDDR7 PCIe Gen 5 0,GIGABYTE,tarjetas_video,falabella_pe,2800.29,142687863,2542
Computadora PC Mini Intel Core i7-6700T 3.60GHz 8GB RAM 128GB SSD 500GB HDD WiFi | marca: hp | categoria: COMPUTADORAS | fuente: falabella_pe,OBSOLETO,2,0.333,Computadora PC Mini Intel Core i7-6700T 3.60GHz 8GB RAM 128GB SSD 500GB HDD WiFi,HP,computadoras,falabella_pe,,155395008,2543
Procesador Core i3-12100F 3.3GHz 4.3GHz Turbo LGA 1700 | marca: intel | categoria: PROCESADORES | fuente: falabella_pe | precio: 214.7 USD,EN_RIESGO,1,0.667,Procesador Core i3-12100F 3.3GHz 4.3GHz Turbo LGA 1700,INTEL,procesadores,falabella_pe,214.73,141104307,2544
Intel core i7-14700k LGA1700 16c/28t support gigabyte Z790 AORUS PRO X | fuente: ebay_usa | precio: 575.7 USD,EN_RIESGO,1,0.667,Intel core i7-14700k LGA1700 16c/28t support gigabyte Z790 AORUS PRO X,,,ebay_usa,575.67,v1|389764313733|0,2545
Computadora PC Gamer RYZEN 7 7700X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5070 12GB | marca: amd | categoria: PROCESADORES | fuente: falabella_pe,VIGENTE,0,1.0,Computadora PC Gamer RYZEN 7 7700X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5070 12GB,AMD,procesadores,falabella_pe,,143360711,2546
"Memoria SODIMM HIKSEMI 4GB DDR3-1600MHz PC3-12800, CL11, 1.35V | marca: generico | categoria: MEMORIAS_RAM | fuente: falabella_pe | precio: 26.2 USD",OBSOLETO,2,0.667,"Memoria SODIMM HIKSEMI 4GB DDR3-1600MHz PC3-12800, CL11, 1.35V",GENERICO,memorias_ram,falabella_pe,26.18,152138812,2547
LAPTOP REACONDICIONADA DELL VOSTRO 5402 CORE I5 11VA 8GB RAM 256GB SSD M.2 | marca: dell | categoria: LAPTOPS | fuente: ripley_pe | precio: 530.1 USD,OBSOLETO,2,0.333,LAPTOP REACONDICIONADA DELL VOSTRO 5402 CORE I5 11VA 8GB RAM 256GB SSD M.2,DELL,laptops,ripley_pe,530.09,20001290886,2548
(REACONDICIONADO)APPLE IPAD 9.7' 32GB WI-FI | ORO | marca: apple | categoria: TABLETS | fuente: ripley_pe | precio: 176.7 USD,OBSOLETO,2,0.333,(REACONDICIONADO)APPLE IPAD 9.7' 32GB WI-FI | ORO,APPLE,tablets,ripley_pe,176.7,20001239887,2549
Memoria 8GB DDR3-1600MHz PC3-12800 CL11 135V 240-Pin Non-ECC | marca: kingston | categoria: MEMORIAS_RAM | fuente: falabella_pe | precio: 59.0 USD,OBSOLETO,2,0.667,Memoria 8GB DDR3-1600MHz PC3-12800 CL11 135V 240-Pin Non-ECC,KINGSTON,memorias_ram,falabella_pe,58.97,140685392,2550
Disco Sólido 500Gb Nv3 Nvme Pcie 4.0 Color Azul | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 164.8 USD,EN_RIESGO,1,0.667,Disco Sólido 500Gb Nv3 Nvme Pcie 4.0 Color Azul,KINGSTON,discos_ssd,falabella_pe,164.83,143745731,2551
Logitech M185 Wireless Mouse Black USB Receiver Used Open Box. Right Handed | fuente: ebay_usa | precio: 9.5 USD,OBSOLETO,2,0.333,Logitech M185 Wireless Mouse Black USB Receiver Used Open Box. Right Handed,,,ebay_usa,9.5,,2552
Tarjeta de Video GeForce RTX 5060 8G Gaming 8GB GDDR7 PCIe 5.0 | marca: msi | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 729.6 USD,VIGENTE,0,1.0,Tarjeta de Video GeForce RTX 5060 8G Gaming 8GB GDDR7 PCIe 5.0,Msi,tarjetas_video,falabella_pe,729.65,153492939,2553
ASUS NVIDIA GeForce RTX 4060 Dual 8GB GDDR6 PCIe 4.0 Graphics Card | fuente: ebay_usa | precio: 320.0 USD,EN_RIESGO,1,0.667,ASUS NVIDIA GeForce RTX 4060 Dual 8GB GDDR6 PCIe 4.0 Graphics Card,,,ebay_usa,320.0,v1|137469272978|0,2554
Intel Core i7-8700K Desktop Processor 6 Cores up to 4.7GHz Turbo Unlocked LGA1151 300 Series 95W | categoria: CPU | fuente: amazon_usa | precio: 199.0 USD,OBSOLETO,2,0.667,Intel Core i7-8700K Desktop Processor 6 Cores up to 4.7GHz Turbo Unlocked LGA1151 300 Series 95W,,CPU,amazon_usa,199.0,B07598VZR8,2555
ASUS PRIME Z690-A Motherboard Support i9-14900KF i7-13700K i5-12400F CPU DDR5 6000MHz HDMI M.2 ARGB PCIe 5.0 LGA 1700 Mainboard | categoria: CPU | fuente: aliexpress | precio: 231.1 USD,EN_RIESGO,1,1.0,ASUS PRIME Z690-A Motherboard Support i9-14900KF i7-13700K i5-12400F CPU DDR5 6000MHz HDMI M.2 ARGB PCIe 5.0 LGA 1700 Mainboard,,CPU,aliexpress,231.11,3256809428513534,2556
Samsung 990 PRO 2TB PCIe 4.0 NVMe M.2 Internal SSD High Speed Tested | fuente: ebay_usa | precio: 591.1 USD,EN_RIESGO,1,0.667,Samsung 990 PRO 2TB PCIe 4.0 NVMe M.2 Internal SSD High Speed Tested,,,ebay_usa,591.12,,2557
PROCESADOR PENTIUM G3220 3.00GHZ LGA 1150 - PARA PC | marca: intel | categoria: CPU | fuente: falabella,OBSOLETO,2,0.333,PROCESADOR PENTIUM G3220 3.00GHZ LGA 1150 - PARA PC,INTEL,CPU,falabella,,,2558
Computadora PC Gamer RYZEN 7 7700X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5070 12GB | marca: amd | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 3090.5 USD,VIGENTE,0,1.0,Computadora PC Gamer RYZEN 7 7700X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5070 12GB,AMD,tarjetas_video,falabella_pe,3090.51,143360626,2559
"Intel Core i7-14700K Processor (5.5 GHz, 20 Cores, LGA 1700) Box - BX8071514700K | fuente: ebay_usa | precio: 375.0 USD",EN_RIESGO,1,0.667,"Intel Core i7-14700K Processor (5.5 GHz, 20 Cores, LGA 1700) Box - BX8071514700K",,,ebay_usa,375.0,v1|227347603159|0,2560
LAPTOP MSI CYBORG B2RWEKG INTEL CORE I7 240H 16GB RAM 512GB SSD 8GB RTX 5050 15.6 FHD WINDOWS 11 HOME | marca: msi | categoria: LAPTOPS | fuente: ripley_pe | precio: 1681.1 USD,VIGENTE,0,1.0,LAPTOP MSI CYBORG B2RWEKG INTEL CORE I7 240H 16GB RAM 512GB SSD 8GB RTX 5050 15.6 FHD WINDOWS 11 HOME,MSI,laptops,ripley_pe,1681.12,20001217530,2561
"Used Seasonic FOCUS GX 850W 80 Plus Gold PSU - Fully Working, No Box | fuente: ebay_usa | precio: 90.0 USD",OBSOLETO,2,0.333,"Used Seasonic FOCUS GX 850W 80 Plus Gold PSU - Fully Working, No Box",,,ebay_usa,90.0,,2562
"Computadora ThinkCentre M70s Gen 6, Core Ultra 7 265 hasta 5.4GHz, 16GB DDR5-5600 | marca: lenovo | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 3350.4 USD",VIGENTE,0,1.0,"Computadora ThinkCentre M70s Gen 6, Core Ultra 7 265 hasta 5.4GHz, 16GB DDR5-5600",LENOVO,computadoras,falabella_pe,3350.44,149118749,2563
"DISCO SSD FURY Renegade 2TB, M.2 2280 PCIe 4.0 x4 NVMe | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe",EN_RIESGO,1,0.667,"DISCO SSD FURY Renegade 2TB, M.2 2280 PCIe 4.0 x4 NVMe",KINGSTON,discos_ssd,falabella_pe,,121410608,2564
GIGABYTE X870 GAMING WIFI6 AMD AM5 ATX DDR5 PCIe 5.0 M.2 HDMI 2.5GbE Multi-GPU | fuente: ebay_usa | precio: 125.0 USD,VIGENTE,0,1.0,GIGABYTE X870 GAMING WIFI6 AMD AM5 ATX DDR5 PCIe 5.0 M.2 HDMI 2.5GbE Multi-GPU,,,ebay_usa,125.0,v1|147370465997|0,2565
"PROCESADOR AMD 7 5700G 3.80GHZ, AM4 DDR4 AMD | marca: ryzen | categoria: PROCESADORES | fuente: falabella_pe | precio: 294.6 USD",EN_RIESGO,1,0.667,"PROCESADOR AMD 7 5700G 3.80GHZ, AM4 DDR4 AMD",RYZEN,procesadores,falabella_pe,294.56,126618611,2566
Computadora PC Gamer RYZEN 7 7700X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5070 12GB | marca: amd | categoria: PROCESADORES | fuente: falabella_pe | precio: 3090.5 USD,VIGENTE,0,1.0,Computadora PC Gamer RYZEN 7 7700X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5070 12GB,AMD,procesadores,falabella_pe,3090.51,142771746,2567
Computadora Gamer Pro 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB | marca: ryzen | categoria: PROCESADORES | fuente: falabella_pe | precio: 1887.9 USD,VIGENTE,0,1.0,Computadora Gamer Pro 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,falabella_pe,1887.91,153225765,2568
ASUS TUF GAMING X870-PLUS WIFI ATX Motherboard AMD AM5 DDR5 PCIe 5.0 Wi-Fi 7 NEW | fuente: ebay_usa | precio: 245.0 USD,VIGENTE,0,1.0,ASUS TUF GAMING X870-PLUS WIFI ATX Motherboard AMD AM5 DDR5 PCIe 5.0 Wi-Fi 7 NEW,,,ebay_usa,244.99,v1|188436369008|0,2569
"Kingston NV3 2TB M.2 2280 NVMe SSD | PCIe 4.0 Gen 4x4 | Up to 6000 MB/s | SNV3S/2000G | Seq. Read and Write Up to 6000/5000mb per S, 640 Tbw, 5-Year Warranty | categoria: SSD | fuente: amazon_usa | precio: 979.0 USD",EN_RIESGO,1,0.667,"Kingston NV3 2TB M.2 2280 NVMe SSD | PCIe 4.0 Gen 4x4 | Up to 6000 MB/s | SNV3S/2000G | Seq. Read and Write Up to 6000/5000mb per S, 640 Tbw, 5-Year Warranty",,SSD,amazon_usa,978.99,B0DBR6TRZQ,2570
Intel Disco Sólido 1TB 660P NVMe M.2 SSD PCIe 3.0 - SSDPEKNW010T8X1 | marca: western digital | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 323.5 USD,EN_RIESGO,1,0.667,Intel Disco Sólido 1TB 660P NVMe M.2 SSD PCIe 3.0 - SSDPEKNW010T8X1,WESTERN DIGITAL,discos_ssd,falabella_pe,323.47,117494917,2571
MSI Nvidia GeForce RTX 5080 16G GAMING TRIO OC Graphic Card PCIE Gen 5 | fuente: ebay_usa | precio: 1650.0 USD,VIGENTE,0,1.0,MSI Nvidia GeForce RTX 5080 16G GAMING TRIO OC Graphic Card PCIE Gen 5,,,ebay_usa,1649.99,v1|157725920926|0,2572
ASUS Prime B650‑PLUS WiFi – AM5 ATX DDR5 – PCIe 5.0 – WiFi 6E Motherboard | fuente: ebay_usa | precio: 110.0 USD,VIGENTE,0,1.0,ASUS Prime B650‑PLUS WiFi – AM5 ATX DDR5 – PCIe 5.0 – WiFi 6E Motherboard,,,ebay_usa,109.99,v1|286990267425|0,2573
Intel Core i5 2500 3.3GHz 6M SR00T CPU Quad-Core Socket LGA 1155 Desktop Processor | categoria: CPU | fuente: aliexpress | precio: 15.7 USD,OBSOLETO,2,0.333,Intel Core i5 2500 3.3GHz 6M SR00T CPU Quad-Core Socket LGA 1155 Desktop Processor,,CPU,aliexpress,15.72,3256810390424623,2574
Computadora Gamer Shooter Ryzen 5 5600 RAM 16GB SSD 500GB ASUS RTX 3050 6GB | marca: amd | categoria: PROCESADORES | fuente: falabella_pe,EN_RIESGO,1,0.667,Computadora Gamer Shooter Ryzen 5 5600 RAM 16GB SSD 500GB ASUS RTX 3050 6GB,AMD,procesadores,falabella_pe,,135555595,2575
ERYING M-ATX 13th i5/i7/i9 13980HX 13950HX 13900HX 13850HX 13700HX CPU Motherboard Combo DDR4 NVME M.2 PCIe4.0 Desktop PC Set | categoria: CPU | fuente: aliexpress | precio: 508.8 USD,EN_RIESGO,1,1.0,ERYING M-ATX 13th i5/i7/i9 13980HX 13950HX 13900HX 13850HX 13700HX CPU Motherboard Combo DDR4 NVME M.2 PCIe4.0 Desktop PC Set,,CPU,aliexpress,508.77,3256810197232455,2576
"Procesador Core I5-14600Kf 5.3Ghz, 24Mb De Caché, Socket Lga 1700 - Potencia Y Rendi | marca: intel | categoria: CPU | fuente: falabella_pe | precio: 397.9 USD",EN_RIESGO,1,0.667,"Procesador Core I5-14600Kf 5.3Ghz, 24Mb De Caché, Socket Lga 1700 - Potencia Y Rendi",INTEL,CPU,falabella_pe,397.94,154488988,2577
SSD M.2 1TB SPATIUM M450 PCIe 4.0 x4 NVMe | marca: msi | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 205.9 USD,EN_RIESGO,1,0.667,SSD M.2 1TB SPATIUM M450 PCIe 4.0 x4 NVMe,Msi,discos_ssd,falabella_pe,205.9,154964272,2578
"Acer Nitro XV273K V3 27"" 3840x2160 160Hz 400Nit 0.5ms 100x100 Refurbished | fuente: ebay_usa | precio: 225.1 USD",OBSOLETO,2,0.333,"Acer Nitro XV273K V3 27"" 3840x2160 160Hz 400Nit 0.5ms 100x100 Refurbished",,,ebay_usa,225.05,,2579
Tarjeta de Video DUAL RTX-5060 8GB GDDR7 PCIe 5.0 DUAL-RTX5060-O8G | marca: asus | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 733.3 USD,VIGENTE,0,1.0,Tarjeta de Video DUAL RTX-5060 8GB GDDR7 PCIe 5.0 DUAL-RTX5060-O8G,ASUS,tarjetas_video,falabella_pe,733.34,154680085,2580
Tarjeta de Video GeForce RTX 5060 8G Shadow 2X OC GDDR7 PCIe 5.0 | marca: msi | categoria: TARJETAS_VIDEO | fuente: falabella_pe,VIGENTE,0,1.0,Tarjeta de Video GeForce RTX 5060 8G Shadow 2X OC GDDR7 PCIe 5.0,Msi,tarjetas_video,falabella_pe,,151760528,2581
MSI PRO B650-P WiFi ProSeries Motherboard (USED) | fuente: ebay_usa | precio: 65.0 USD,OBSOLETO,2,0.333,MSI PRO B650-P WiFi ProSeries Motherboard (USED),,,ebay_usa,64.99,,2582
DISCO DURO SOLIDO FURY SFYR2S-2T0 2TB SSD PCIE 4.0 NVME PS5 COMPATIBLE PN SFYR2S-2T0 | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 762.8 USD,EN_RIESGO,1,0.667,DISCO DURO SOLIDO FURY SFYR2S-2T0 2TB SSD PCIE 4.0 NVME PS5 COMPATIBLE PN SFYR2S-2T0,KINGSTON,discos_ssd,falabella_pe,762.76,152398846,2583
ASUS GeForce RTX 4070 12GB GDDR6X PCIe 4.0 DUAL OC Edition Video Graphics Card | fuente: ebay_usa | precio: 669.0 USD,EN_RIESGO,1,0.667,ASUS GeForce RTX 4070 12GB GDDR6X PCIe 4.0 DUAL OC Edition Video Graphics Card,,,ebay_usa,669.0,v1|236374096854|0,2584
NITRO V15 INTEL I7-13620H 16GB RAM 512GBSSD 6GB RTX4050 15.6 FHD 144HZ W11 | marca: acer | categoria: MEMORIAS_RAM | fuente: falabella_pe,EN_RIESGO,1,0.667,NITRO V15 INTEL I7-13620H 16GB RAM 512GBSSD 6GB RTX4050 15.6 FHD 144HZ W11,ACER,memorias_ram,falabella_pe,,152149675,2585
"Lenovo Legion 7i - Intel Core Ultra 7 255HX, RTX5060, 32Gb RAM, 1TB SSD, OLED | fuente: ebay_usa | precio: 1899.0 USD",VIGENTE,0,1.0,"Lenovo Legion 7i - Intel Core Ultra 7 255HX, RTX5060, 32Gb RAM, 1TB SSD, OLED",,,ebay_usa,1899.0,v1|318086865373|0,2586
"Computadora Enovu Core i7-14700KF 16GB 1TB SSD 27"" RTX 5060 8GB Windows 11 Pro | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe",VIGENTE,0,1.0,"Computadora Enovu Core i7-14700KF 16GB 1TB SSD 27"" RTX 5060 8GB Windows 11 Pro",INTEL,computadoras,falabella_pe,,151066367,2587
